Rnd,Pick,Pick Value,Tm,Player,Pos,Age,From,To,AP1,PB,St,wAV,DrAV,wAV vs Expected,wAV vs Expected and Year,Expected,G,Cmp,Pass Att,Pass Yds,Pass TD,Int,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Solo,Int,Sk,College/Univ
7,209,8.8,LAR,Aaron Brown,LB,,2012,2012,0,0,0,0,0,-7.693871187,-8.363728735,8.363728735,,,,,,,,,,,,,,,,Hawaii
7,209,8.8,LVR,Brice Butler,WR,23,2013,2018,0,0,0,9,3,1.306128813,0.8421754184,8.157824582,69,0,0,0,0,0,0,0,0,79,1237,9,,,,San Diego St.
6,209,8.8,NYJ,Quincy Enunwa,WR,22,2014,2019,0,0,2,13,13,5.306128813,5.076749225,7.923250775,41,0,0,0,0,0,2,12,0,119,1617,5,3,,,Nebraska
6,209,8.8,SEA,Obum Gwacham,DE,24,2015,2017,0,0,0,1,,-6.693871187,-6.652090923,7.652090923,15,0,0,0,0,0,0,0,0,0,0,0,7,,2.5,Oregon St.
6,209,8.8,BAL,Maurice Canady,DB,22,2016,2021,0,0,0,3,2,-4.693871187,-4.332860598,7.332860598,40,0,0,0,0,0,0,0,0,0,0,0,70,1,,Virginia
6,209,8.8,WAS,Robert Davis,WR,22,2017,2019,0,0,0,0,0,-7.693871187,-6.94807689,6.94807689,7,0,0,0,0,0,0,0,0,2,17,0,1,,,Georgia St.
6,209,8.8,MIA,Cornell Armstrong,DB,22,2018,2022,0,0,0,3,1,-4.693871187,-3.46939842,6.46939842,39,0,0,0,0,0,0,0,0,0,0,0,33,,,Southern Miss
6,209,8.8,SEA,Demarcus Christmas,DT,24,2019,2019,0,0,0,0,0,-7.693871187,-5.846767251,5.846767251,,,,,,,,,,,,,,,,Florida St.
6,209,8.8,GNB,Simon Stepaniak,T,23,2020,2020,0,0,0,0,0,-7.693871187,-4.980024307,4.980024307,,,,,,,,,,,,,,,,Indiana
6,209,8.8,JAX,Jalen Camp,WR,23,2021,2022,0,0,0,0,,-7.693871187,-3.624153098,3.624153098,5,0,0,0,0,0,0,0,0,1,7,0,,,,Georgia Tech
6,209,8.8,BUF,Luke Tenuta,T,23,2022,2022,0,0,0,0,,-7.693871187,-0.8877941009,0.8877941009,3,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech
7,210,8.4,CIN,Brad St. Louis,TE,24,2000,2009,0,0,0,6,6,-1.627217989,-3.688590596,9.688590596,144,0,0,0,0,0,0,0,0,0,0,0,30,,,Missouri State
7,210,8.4,SEA,Harold Blackmon,DB,23,2001,2002,0,0,0,1,1,-6.627217989,-8.612914996,9.612914996,9,0,0,0,0,0,0,0,0,0,0,0,1,,,Northwestern
6,210,8.4,CHI,Bryan Fletcher,TE,23,2002,2007,0,0,1,8,,0.3727820115,-1.532630196,9.532630196,46,0,0,0,0,0,0,0,0,54,547,5,1,,,UCLA
6,210,8.4,ARI,Tony Gilbert,LB,23,2003,2009,0,0,0,6,,-1.627217989,-3.447215026,9.447215026,68,0,0,0,0,0,0,0,0,0,0,0,39,,1,Georgia
7,210,8.4,HOU,Raheem Orr,LB,23,2004,2004,0,0,0,0,,-7.627217989,-9.356059377,9.356059377,2,0,0,0,0,0,0,0,0,0,0,0,,,,Rutgers
6,210,8.4,LAR,Reggie Hodges,P,23,2005,2012,0,0,0,5,0,-2.627217989,-4.258443347,9.258443347,64,0,0,0,0,0,2,68,0,0,0,0,2,,,Ball St.
7,210,8.4,NOR,Zach Strief,G,22,2006,2017,0,0,6,50,50,42.37278201,40.84649,9.153510001,158,0,0,0,0,0,0,0,0,0,0,0,1,,,Northwestern
6,210,8.4,SEA,Jordan Kent,WR,23,2007,2009,0,0,0,0,0,-7.627217989,-9.040229296,9.040229296,14,0,0,0,0,0,0,0,0,1,5,0,3,,,Oregon
7,210,8.4,KAN,Brian Johnston,DE,22,2008,2008,0,0,0,0,0,-7.627217989,-8.917349536,8.917349536,9,0,0,0,0,0,0,0,0,0,0,0,2,,,Gardner-Webb
7,210,8.4,ATL,Vance Walker,DT,22,2009,2015,0,0,1,21,9,13.37278201,12.21666914,8.783330859,104,0,0,0,0,0,0,0,0,0,0,0,119,,12,Georgia Tech
7,210,8.4,TAM,Cody Grimm,DB,23,2010,2012,0,0,1,5,5,-2.627217989,-3.636252284,8.636252284,23,0,0,0,0,0,0,0,0,0,0,0,56,2,,Virginia Tech
7,210,8.4,ATL,Andrew Jackson,G,22,2011,2011,0,0,0,0,0,-7.627217989,-8.473678781,8.473678781,,,,,,,,,,,,,,,,Fresno St.
7,210,8.4,MIN,Audie Cole,LB,23,2012,2016,0,0,0,7,7,-0.6272179885,-1.292466123,8.292466123,57,0,0,0,0,0,0,0,0,0,0,0,59,,1,North Carolina St.
7,210,8.4,JAX,Demetrius McCray,DB,22,2013,2017,0,0,1,8,8,0.3727820115,-0.08846553124,8.088465531,49,0,0,0,0,0,0,0,0,0,0,0,73,,,Appalachian St.
6,210,8.4,NYJ,IK Enemkpali,DT,23,2014,2015,0,0,0,1,0,-6.627217989,-6.856060333,7.856060333,17,0,0,0,0,0,0,0,0,0,0,0,11,,,Louisiana Tech
6,210,8.4,GNB,Christian Ringo,DE,23,2015,2022,0,0,0,5,1,-2.627217989,-2.587407324,7.587407324,36,0,0,0,0,0,0,0,0,0,0,0,22,,1.5,Louisiana
6,210,8.4,DET,Jimmy Landes,LS,24,2016,2016,0,0,0,0,0,-7.627217989,-7.271128248,7.271128248,,,,,,,,,,,,,,,,Baylor
6,210,8.4,SEA,Justin Senior,T,23,2017,2017,0,0,0,0,0,-7.627217989,-6.889901822,6.889901822,,,,,,,,,,,,,,,,Mississippi St.
6,210,8.4,NWE,Braxton Berrios,WR,22,2018,2022,1,0,0,10,,2.372782011,3.584351319,6.415648681,65,1,1,2,1,0,19,160,4,107,1085,5,1,,,Miami (FL)
6,210,8.4,CIN,Deshaun Davis,LB,23,2019,2019,0,0,0,0,0,-7.627217989,-5.798773668,5.798773668,,,,,,,,,,,,,,,,Auburn
6,210,8.4,PHI,Prince Tega Wanogho,T,22,2020,2022,0,0,0,1,0,-6.627217989,-3.940043667,4.940043667,20,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn
6,210,8.4,ARI,Victor Dimukeje,DE,21,2021,2022,0,0,0,2,2,-5.627217989,-1.596707336,3.596707336,28,0,0,0,0,0,0,0,0,0,0,0,12,,,Duke
6,210,8.4,NWE,Chasen Hines,G,22,2022,2022,0,0,0,0,0,-7.627217989,-0.8856456735,0.8856456735,,,,,,,,,,,,,,,,LSU
7,211,8,ATL,Darrick Vaughn,DB,21,2000,2003,0,0,0,12,11,4.441040274,2.397731429,9.602268571,48,0,0,0,0,0,0,0,0,0,0,0,63,1,,Texas St.
7,211,8,CAR,Louis Williams,C,22,2001,2002,0,0,0,0,0,-7.558959726,-9.527316135,9.527316135,2,0,0,0,0,0,0,0,0,0,0,0,,,,LSU
6,211,8,DAL,Bob Slowikowski,TE,,2002,2002,0,0,0,0,0,-7.558959726,-9.447798544,9.447798544,,,,,,,,,,,,,,,,Virginia Tech
6,211,8,NYG,David Tyree,WR,23,2003,2009,0,1,0,5,5,-2.558959726,-4.36319961,9.36319961,83,0,0,0,0,0,1,-9,0,54,650,4,65,,,Syracuse
7,211,8,HOU,Sloan Thomas,WR,22,2004,2005,0,0,0,0,,-7.558959726,-9.272915054,9.272915054,1,0,0,0,0,0,0,0,0,0,0,0,2,,,Texas
6,211,8,PHI,Calvin Armstrong,T,,2005,2005,0,0,0,0,0,-7.558959726,-9.176231851,9.176231851,,,,,,,,,,,,,,,,Washington St.
7,211,8,DAL,Pat McQuistan,T,23,2006,2012,0,0,0,8,3,0.4410402737,-1.072301258,9.072301258,72,0,0,0,0,0,0,0,0,0,0,0,1,,,Weber St.
7,211,8,NWE,Oscar Lua,LB,,2007,2007,0,0,0,0,0,-7.558959726,-8.960103076,8.960103076,,,,,,,,,,,,,,,,USC
7,211,8,NYJ,Nate Garner,T,23,2008,2014,0,0,0,13,,5.441040274,4.161602433,8.838397567,74,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas
7,211,8,LAR,Chris Ogbonnaya,RB,23,2009,2014,0,0,1,7,0,-0.5589597263,-1.705659585,8.705659585,53,0,0,0,0,0,158,710,2,96,714,2,8,,,Texas
7,211,8,LAR,Marquis Johnson,DB,22,2010,2011,0,0,0,0,0,-7.558959726,-8.559986508,8.559986508,5,0,0,0,0,0,0,0,0,0,0,0,5,,,Alabama
7,211,8,SFO,Bruce Miller,DE,24,2011,2020,0,0,5,7,7,-0.5589597263,-1.398966573,8.398966573,85,0,0,0,0,0,28,62,1,77,736,3,27,,,Central Florida
7,211,8,TEN,Scott Solomon,DE,23,2012,2015,0,0,0,2,1,-5.558959726,-6.219485601,8.219485601,24,0,0,0,0,0,0,0,0,0,0,0,12,,2,Rice
7,211,8,DET,Michael Williams,TE,22,2013,2015,0,0,1,0,,-7.558959726,-8.017434459,8.017434459,15,0,0,0,0,0,0,0,0,3,26,0,1,,,Alabama
6,211,8,HOU,Jay Prosch,FB,22,2014,2017,0,0,2,0,0,-7.558959726,-7.787250147,7.787250147,63,0,0,0,0,0,10,42,0,6,61,0,9,,,Auburn
6,211,8,HOU,Reshard Cliett,LB,23,2015,2015,0,0,0,0,0,-7.558959726,-7.521164412,7.521164412,,,,,,,,,,,,,,,,South Florida
6,211,8,SFO,Kelvin Taylor,RB,22,2016,2016,0,0,0,0,0,-7.558959726,-7.207907731,7.207907731,,,,,,,,,,,,,,,,Florida
6,211,8,NWE,Conor McDermott,T,24,2017,2022,0,0,0,6,3,-1.558959726,-0.8303243418,6.830324342,49,0,0,0,0,0,0,0,0,1,1,1,,,,UCLA
6,211,8,HOU,Jordan Thomas,TE,22,2018,2020,0,0,1,2,2,-5.558959726,-4.360603211,6.360603211,27,0,0,0,0,0,0,0,0,22,226,5,,,,Mississippi St.
6,211,8,CIN,Rodney Anderson,RB,22,2019,2019,0,0,0,0,0,-7.558959726,-5.749623116,5.749623116,,,,,,,,,,,,,,,,Oklahoma
6,211,8,IND,Isaiah Rodgers,DB,22,2020,2022,0,0,1,8,8,0.4410402737,3.100900778,4.899099222,45,0,0,0,0,0,0,0,0,0,0,0,68,3,,Massachusetts
6,211,8,CLE,Demetric Felton,RB,23,2021,2022,0,0,0,2,2,-5.558959726,-1.568599946,3.568599946,24,0,0,0,0,0,8,20,0,20,189,2,3,,,UCLA
6,211,8,LAR,Quentin Lake,DB,23,2022,2022,0,0,0,0,0,-7.558959726,-0.8834454544,0.8834454544,9,0,0,0,0,0,0,0,0,0,0,0,8,,1,UCLA
7,212,7.6,SFO,Tim Rattay,QB,23,2000,2007,0,0,1,12,10,4.511025598,2.48623986,9.51376014,40,432,714,4853,31,23,45,77,0,0,0,0,,,,Louisiana Tech
7,212,7.6,KAN,Shaunard Harts,DB,23,2001,2004,0,0,1,8,8,0.5110255979,-1.439549184,9.439549184,51,0,0,0,0,0,0,0,0,0,0,0,146,2,2,Boise St.
7,212,7.6,PIT,LaVar Glover,DB,23,2002,2002,0,0,0,0,,-7.488974402,-9.360818235,9.360818235,2,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati
6,212,7.6,GNB,Brennan Curtin,T,,2003,2003,0,0,0,0,0,-7.488974402,-9.27705621,9.27705621,,,,,,,,,,,,,,,,Notre Dame
7,212,7.6,PIT,Eric Taylor,DT,22,2004,2005,0,0,0,0,,-7.488974402,-9.18766481,9.18766481,1,0,0,0,0,0,0,0,0,0,0,0,,,,Memphis
6,212,7.6,LVR,Ryan Riddle,DE,24,2005,2006,0,0,0,1,1,-6.488974402,-8.091938063,9.091938063,17,0,0,0,0,0,0,0,0,0,0,0,7,,,California
7,212,7.6,MIA,Fred Evans,DT,22,2006,2013,0,0,0,9,0,1.511025598,0.01096437829,8.989035622,95,0,0,0,0,0,0,0,0,0,0,0,66,,3,Texas St.
7,212,7.6,DAL,Courtney Brown,DB,23,2007,2008,0,0,0,2,2,-5.488974402,-6.877947379,8.877947379,17,0,0,0,0,0,0,0,0,0,0,0,10,,,Cal Poly-San Luis Obispo
7,212,7.6,ATL,Wilrey Fontenot,DB,23,2008,2008,0,0,0,0,0,-7.488974402,-8.757445863,8.757445863,,,,,,,,,,,,,,,,Arizona
7,212,7.6,KAN,Javarris Williams,RB,23,2009,2009,0,0,0,0,0,-7.488974402,-8.626021015,8.626021015,4,0,0,0,0,0,6,6,0,0,0,0,,,,Tennessee St.
7,212,7.6,MIA,Chris McCoy,DE,,2010,2010,0,0,0,0,0,-7.488974402,-8.481789034,8.481789034,,,,,,,,,,,,,,,,Middle Tenn. St.
7,212,7.6,TEN,Zach Clayton,DT,23,2011,2011,0,0,0,0,0,-7.488974402,-8.322362017,8.322362017,3,0,0,0,0,0,0,0,0,0,0,0,2,,,Auburn
7,212,7.6,TAM,Michael Smith,RB,24,2012,2012,0,0,0,0,0,-7.488974402,-8.144656593,8.144656593,1,0,0,0,0,0,0,0,0,0,0,0,,,,Utah St.
7,212,7.6,PHI,Joe Kruger,DE,21,2013,2013,0,0,0,0,0,-7.488974402,-7.944604276,7.944604276,,,,,,,,,,,,,,,,Utah
6,212,7.6,CIN,Marquis Flowers,LB,22,2014,2018,0,0,0,7,4,-0.4889744021,-0.7166971036,7.716697104,53,0,0,0,0,0,0,0,0,0,0,0,38,,3.5,Arizona
6,212,7.6,PIT,Anthony Chickillo,DE,22,2015,2020,0,0,1,10,9,2.511025598,2.546756332,7.453243668,76,0,0,0,0,0,0,0,0,0,0,0,66,,8.5,Miami (FL)
6,212,7.6,DAL,Kavon Frazier,DB,22,2016,2021,0,0,0,4,3,-3.488974402,-3.143085933,7.143085933,60,0,0,0,0,0,0,0,0,0,0,0,50,,1,Central Michigan
6,212,7.6,GNB,Kofi Amichia,C,23,2017,2017,0,0,0,0,0,-7.488974402,-6.769237854,6.769237854,,,,,,,,,,,,,,,,South Florida
6,212,7.6,BAL,Greg Senat,T,23,2018,2020,0,0,0,1,,-6.488974402,-5.304163522,6.304163522,10,0,0,0,0,0,0,0,0,0,0,0,,,,Wagner
6,212,7.6,CAR,Dennis Daley,T,23,2019,2022,0,0,2,13,8,5.511025598,7.300772346,5.699227654,51,0,0,0,0,0,0,0,0,0,0,0,1,,,South Carolina
6,212,7.6,IND,Dezmon Patmon,WR,22,2020,2022,0,0,0,0,0,-7.488974402,-4.857117717,4.857117717,10,0,0,0,0,0,0,0,0,4,45,1,,,,Washington St.
6,212,7.6,BUF,Damar Hamlin,DB,23,2021,2022,0,0,1,6,6,-1.488974402,2.460219362,3.539780638,29,0,0,0,0,0,0,0,0,0,0,0,65,,1.5,Pittsburgh
6,212,7.6,LAR,Derion Kendrick,DB,22,2022,2022,0,0,0,2,2,-5.488974402,1.118810493,0.8811895071,15,0,0,0,0,0,0,0,0,0,0,0,36,,,Georgia
7,213,7.2,TEN,Mike Green,RB,24,2000,2002,0,0,0,2,2,-5.417123733,-7.422890241,9.422890241,32,0,2,0,0,2,36,142,1,19,121,2,5,,,Houston
7,213,7.2,JAX,Anthony Denman,LB,21,2001,2002,0,0,0,2,,-5.417123733,-7.349440547,9.349440547,27,0,0,0,0,0,0,0,0,0,0,0,19,,,Notre Dame
7,213,7.2,CAR,Pete Campion,G,,2002,2002,0,0,0,0,0,-7.417123733,-9.271517228,9.271517228,,,,,,,,,,,,,,,,North Dakota St.
6,213,7.2,MIA,Yeremiah Bell,DB,25,2003,2013,0,1,7,40,29,32.58287627,30.81138556,9.188614443,142,0,0,0,0,0,0,0,0,0,0,0,569,8,13,East. Kentucky
7,213,7.2,NYJ,Darrell McClover,LB,23,2004,2009,0,0,0,4,1,-3.417123733,-5.100140028,9.100140028,51,0,0,0,0,0,0,0,0,0,0,0,36,,,Miami (FL)
6,213,7.2,BAL,Derek Anderson,QB,22,2005,2018,0,1,3,23,,15.58287627,13.99460474,9.005395256,78,909,1674,10878,60,64,102,226,5,0,0,0,,,,Oregon St.
7,213,7.2,JAX,James Wyche,DE,24,2006,2009,0,0,0,0,0,-7.417123733,-8.903548398,8.903548398,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Syracuse
7,213,7.2,CLE,Chase Pittman,DE,,2007,2007,0,0,0,0,0,-7.417123733,-8.793599709,8.793599709,,,,,,,,,,,,,,,,LSU
7,213,7.2,JAX,Chauncey Washington,RB,23,2008,2011,0,0,0,0,0,-7.417123733,-8.67433431,8.67433431,11,0,0,0,0,0,5,8,0,3,22,0,3,,,USC
7,213,7.2,PHI,Paul Fanaika,G,23,2009,2014,0,0,2,13,,5.582876267,4.455742369,8.544257631,33,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.
7,213,7.2,DET,Willie Young,DE,24,2010,2017,0,0,2,22,10,14.58287627,13.5984948,8.401505196,98,0,0,0,0,0,0,0,0,0,0,0,122,1,32,North Carolina St.
7,213,7.2,WAS,Brandyn Thompson,DB,21,2011,2011,0,0,0,1,1,-6.417123733,-7.243713597,8.243713597,6,0,0,0,0,0,0,0,0,0,0,0,2,,,Boise St.
7,213,7.2,WAS,Richard Crawford,DB,22,2012,2012,0,0,0,1,1,-6.417123733,-7.067831092,8.067831092,10,0,0,0,0,0,0,0,0,0,0,0,13,1,,SMU
7,213,7.2,MIN,Michael Mauti,LB,23,2013,2017,0,0,0,6,2,-1.417123733,-1.869830932,7.869830932,58,0,0,0,0,0,0,0,0,0,0,0,58,,1,Penn St.
6,213,7.2,NYJ,Tajh Boyd,QB,23,2014,2014,0,0,0,0,0,-7.417123733,-7.644261654,7.644261654,,,,,,,,,,,,,,,,Clemson
6,213,7.2,GNB,Kennard Backman,TE,22,2015,2015,0,0,0,0,0,-7.417123733,-7.38351075,7.38351075,7,0,0,0,0,0,0,0,0,0,0,0,,,,Ala-Birmingham
6,213,7.2,SFO,Aaron Burbridge,WR,22,2016,2016,0,0,0,1,1,-6.417123733,-6.076534644,7.076534644,16,0,0,0,0,0,0,0,0,7,88,0,9,,,Michigan St.
6,213,7.2,PIT,Colin Holba,LS,23,2017,2020,0,0,0,0,,-7.417123733,-6.706521535,6.706521535,19,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville
6,213,7.2,MIN,Colby Gossett,G,23,2018,2022,0,0,0,4,,-3.417123733,-2.246217981,6.246217981,36,0,0,0,0,0,0,0,0,0,0,0,,,,Appalachian St.
6,213,7.2,DAL,Donovan Wilson,DB,24,2019,2022,0,0,2,12,12,4.582876267,6.352512394,5.647487606,51,0,0,0,0,0,0,0,0,0,0,0,143,3,8.5,Texas A&M
6,213,7.2,IND,Jordan Glasgow,LB,24,2020,2021,0,0,0,2,2,-5.417123733,-2.814016116,4.814016116,25,0,0,0,0,0,0,0,0,0,0,0,10,,,Michigan
6,213,7.2,BUF,Rachad Wildgoose,DB,21,2021,2022,0,0,0,2,,-5.417123733,-1.51019241,3.51019241,20,0,0,0,0,0,0,0,0,0,0,0,13,,,Wisconsin
6,213,7.2,ATL,John FitzPatrick,TE,22,2022,2022,0,0,0,0,0,-7.417123733,-0.8788733695,0.8788733695,,,,,,,,,,,,,,,,Georgia
7,214,6.8,DEN,Jarious Jackson,QB,23,2000,2003,0,0,0,0,0,-7.343249933,-9.329459121,9.329459121,5,11,22,114,0,1,7,15,0,0,0,0,,,,Notre Dame
7,214,6.8,BUF,Reggie Germany,WR,23,2001,2001,0,0,0,2,2,-5.343249933,-7.256792148,9.256792148,16,0,0,0,0,0,0,0,0,12,203,0,4,,,Ohio St.
7,214,6.8,DET,Luke Staley,RB,,2002,2002,0,0,0,0,0,-7.343249933,-9.179699222,9.179699222,,,,,,,,,,,,,,,,BYU
6,214,6.8,HOU,Keith Wright,DT,,2003,2003,0,0,0,0,0,-7.343249933,-9.097679894,9.097679894,,,,,,,,,,,,,,,,Missouri
7,214,6.8,BUF,Jonathan Smith,WR,22,2004,2006,0,0,0,2,2,-5.343249933,-7.010148311,9.010148311,18,0,0,0,0,0,3,12,0,8,77,1,2,,,Georgia Tech
6,214,6.8,LVR,Pete McMahon,T,,2005,2005,0,0,0,0,0,-7.343249933,-8.916413191,8.916413191,,,,,,,,,,,,,,,,Iowa
7,214,6.8,LVR,Chris Morris,C,23,2006,2010,0,0,1,5,5,-2.343249933,-3.815651668,8.815651668,51,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.
7,214,6.8,TAM,Chris Denman,T,,2007,2007,0,0,0,0,0,-7.343249933,-8.706874653,8.706874653,,,,,,,,,,,,,,,,Fresno St.
7,214,6.8,SFO,Larry Grant,LB,23,2008,2013,0,0,1,10,4,2.656750067,1.41111979,8.58888021,68,0,0,0,0,0,0,0,0,0,0,0,80,,5,Ohio St.
7,214,6.8,MIA,J.D. Folsom,LB,25,2009,2009,0,0,0,0,0,-7.343249933,-8.4601897,8.4601897,2,0,0,0,0,0,0,0,0,0,0,0,1,,,Weber St.
7,214,6.8,MIN,Mickey Shuler,TE,23,2010,2015,0,0,0,0,,-7.343249933,-8.318958512,8.318958512,10,0,0,0,0,0,0,0,0,2,44,0,,,,Penn St.
7,214,6.8,HOU,Derek Newton,T,23,2011,2018,0,0,4,28,28,20.65675007,19.83715157,8.162848427,83,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas St.
7,214,6.8,IND,Tim Fugger,DE,23,2012,2012,0,0,0,0,0,-7.343249933,-7.988840221,7.988840221,,,,,,,,,,,,,,,,Vanderbilt
7,214,6.8,MIN,Travis Bond,G,22,2013,2013,0,0,0,0,,-7.343249933,-7.792950059,7.792950059,2,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina
6,214,6.8,LAR,Garrett Gilbert,QB,23,2014,2021,0,0,0,2,,-5.343249933,-5.56978457,7.56978457,8,43,75,477,1,1,6,25,0,0,0,0,,,,SMU
6,214,6.8,SEA,Kristjan Sokoli,DT,23,2015,2015,0,0,0,0,0,-7.343249933,-7.31181237,7.31181237,1,0,0,0,0,0,0,0,0,0,0,0,,,,Buffalo
6,214,6.8,NWE,Elandon Roberts,LB,22,2016,2022,0,0,5,39,18,31.65675007,31.99189243,7.008107568,107,0,0,0,0,0,0,0,0,1,38,1,262,1,11,Houston
6,214,6.8,PHI,Elijah Qualls,DT,22,2017,2017,0,0,0,1,1,-6.343249933,-5.642037521,6.642037521,6,0,0,0,0,0,0,0,0,0,0,0,3,,,Washington
6,214,6.8,HOU,Peter Kalambayi,LB,23,2018,2020,0,0,0,3,3,-4.343249933,-3.186639212,6.186639212,41,0,0,0,0,0,0,0,0,0,0,0,17,,,Stanford
6,214,6.8,KAN,Darwin Thompson,RB,22,2019,2020,0,0,0,2,2,-5.343249933,-3.594289234,5.594289234,26,0,0,0,0,0,64,225,2,16,108,1,3,,,Utah St.
6,214,6.8,SEA,Freddie Swain,WR,22,2020,2022,0,0,0,5,5,-2.343249933,0.2303003295,4.769699671,37,0,0,0,0,0,5,32,0,42,576,6,2,,,Florida
6,214,6.8,GNB,Cole Van Lanen,G,23,2021,2022,0,0,0,1,0,-6.343249933,-2.479770221,3.479770221,17,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin
6,214,6.8,LAC,Ja'Sir Taylor,DB,23,2022,2022,0,0,0,2,2,-5.343249933,1.12350805,0.8764919503,17,0,0,0,0,0,0,0,0,0,0,0,13,,,Wake Forest
7,215,6.4,ARI,Sekou Sanyika,LB,22,2000,2001,0,0,0,3,3,-4.267171633,-6.233237173,9.233237173,32,0,0,0,0,0,0,0,0,0,0,0,31,,1,California
7,215,6.4,ATL,Corey Hall,DB,22,2001,2001,0,0,0,0,0,-7.267171633,-9.1613763,9.1613763,3,0,0,0,0,0,0,0,0,0,0,0,,,,Appalachian St.
7,215,6.4,BUF,Mike Pucillo,G,23,2002,2007,0,0,1,9,4,1.732828367,-0.08513857233,9.085138572,48,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn
7,215,6.4,CIN,Scott Kooistra,T,22,2003,2009,0,0,0,6,6,-1.267171633,-3.004029091,9.004029091,84,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.
7,215,6.4,CHI,Alfonso Marshall,DB,23,2004,2004,0,0,0,0,0,-7.267171633,-8.917468502,8.917468502,7,0,0,0,0,0,0,0,0,0,0,0,4,,,Miami (FL)
7,215,6.4,SFO,Daven Holly,DB,23,2005,2007,0,0,1,10,,2.732828367,1.175226808,8.824773192,32,0,0,0,0,0,0,0,0,0,0,0,100,5,,Cincinnati
7,215,6.4,TEN,Cortland Finnegan,DB,22,2006,2015,1,1,7,53,43,45.73282837,44.27487058,8.725129425,133,0,0,0,0,0,0,0,0,0,0,0,541,18,7,Samford
7,215,6.4,ARI,Ben Patrick,TE,23,2007,2010,0,0,2,4,4,-3.267171633,-4.617559081,8.617559081,42,0,0,0,0,0,0,0,0,45,446,4,1,,,Delaware
7,215,6.4,BAL,Justin Harper,WR,23,2008,2009,0,0,0,0,0,-7.267171633,-8.50087356,8.50087356,2,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech
7,215,6.4,CIN,Fui Vakapuna,RB,25,2009,2009,0,0,0,0,0,-7.267171633,-8.373610623,8.373610623,,,,,,,,,,,,,,,,BYU
7,215,6.4,LVR,Jeremy Ware,DB,23,2010,2010,0,0,0,1,1,-6.267171633,-7.233946123,8.233946123,8,0,0,0,0,0,0,0,0,0,0,0,1,1,,Michigan St.
7,215,6.4,MIN,D'Aundre Reed,DE,23,2011,2012,0,0,0,0,0,-7.267171633,-8.079567778,8.079567778,6,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona
7,215,6.4,MIA,Kheeston Randall,DT,23,2012,2012,0,0,0,1,1,-6.267171633,-6.907489859,7.907489859,12,0,0,0,0,0,0,0,0,0,0,0,6,,,Texas
7,215,6.4,NYJ,Tommy Bohanon,RB,22,2013,2018,0,0,1,1,1,-6.267171633,-6.713772721,7.713772721,68,0,0,0,0,0,26,72,2,29,239,1,3,,,Wake Forest
6,215,6.4,PIT,Daniel McCullers,DT,22,2014,2020,0,0,0,6,6,-1.267171633,-1.493082823,7.493082823,76,0,0,0,0,0,0,0,0,0,0,0,24,,2.5,Tennessee
6,215,6.4,LAR,Cody Wichmann,G,23,2015,2016,0,0,2,6,6,-1.267171633,-1.237972328,7.237972328,24,0,0,0,0,0,0,0,0,0,0,0,,,,Fresno St.
6,215,6.4,SEA,Joey Hunt,C,22,2016,2020,0,0,0,7,7,-0.2671716327,0.06236345385,6.937636546,35,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
6,215,6.4,DET,Brad Kaaya,QB,22,2017,2017,0,0,0,0,0,-7.267171633,-6.575627341,6.575627341,,,,,,,,,,,,,,,,Miami (FL)
6,215,6.4,BAL,Bradley Bozeman,C,23,2018,2022,0,0,4,27,24,19.73282837,20.8747192,6.1252808,79,0,0,0,0,0,0,0,0,0,0,0,1,,,Alabama
7,215,6.4,TAM,Terry Beckner,DT,22,2019,2019,0,0,0,0,0,-7.267171633,-5.539501804,5.539501804,,,,,,,,,,,,,,,,Missouri
7,215,6.4,CIN,Markus Bailey,LB,23,2020,2022,0,0,0,6,6,-1.267171633,1.275940526,4.724059474,43,0,0,0,0,0,0,0,0,0,0,0,40,,0.5,Purdue
6,215,6.4,TEN,Brady Breeze,DB,23,2021,2022,0,0,0,0,0,-7.267171633,-3.448439308,3.448439308,11,0,0,0,0,0,0,0,0,0,0,0,5,,,Oregon
6,215,6.4,ARI,Lecitus Smith,G,24,2022,2022,0,0,0,1,1,-6.267171633,0.125960603,0.874039397,10,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech
7,216,6,WAS,Delbert Cowsette,DT,23,2000,2002,0,0,0,3,3,-4.188678627,-6.133958284,9.133958284,32,0,0,0,0,0,0,0,0,0,0,0,19,,2,Maryland
